"freq_bin","magnitude"
0.0,42788.9015963
3.63451333866e-07,2601.41954901
7.26902667733e-07,1548.31803572
1.0903540016e-06,205.828910408
1.45380533547e-06,475.469884046
1.81725666933e-06,450.681438395
2.1807080032e-06,115.515370133
2.54415933706e-06,252.043374833
2.90761067093e-06,209.09963506
3.2710620048e-06,242.01576821
3.63451333866e-06,133.057483759
3.99796467253e-06,125.653995963
4.3614160064e-06,228.688029691
4.72486734026e-06,254.848828432
5.08831867413e-06,62.1827110446
5.451770008e-06,173.516119551
5.81522134186e-06,83.7687034745
6.17867267573e-06,52.4359576417
6.5421240096e-06,111.016267277
6.90557534346e-06,126.499630215
7.26902667733e-06,7.54470764882
7.63247801119e-06,58.8921331974
7.99592934506e-06,41.5114749146
8.35938067893e-06,80.2661053552
8.72283201279e-06,117.939288471
9.08628334666e-06,103.460734382
9.44973468053e-06,85.6136407915
9.81318601439e-06,137.697091069
1.01766373483e-05,68.1108220385
1.05400886821e-05,61.6781750921
1.0903540016e-05,61.8358388186
1.12669913499e-05,72.1665049262
1.16304426837e-05,72.2197273607
1.19938940176e-05,109.448461868
1.23573453515e-05,60.7985743393
1.27207966853e-05,53.24172034
1.30842480192e-05,50.3528907136
1.34476993531e-05,41.7020747927
1.38111506869e-05,65.7196731432
1.41746020208e-05,57.2458501388
1.45380533547e-05,20.7265250799
1.49015046885e-05,40.2814390457
1.52649560224e-05,86.6447459806
1.56284073563e-05,54.6258241841
1.59918586901e-05,35.1956789592
1.6355310024e-05,25.4695657959
1.67187613579e-05,4.26165440335
1.70822126917e-05,17.0339140343
1.74456640256e-05,21.0022660553
1.78091153595e-05,16.1848504505
1.81725666933e-05,11.412232022
1.85360180272e-05,21.2926716073
1.88994693611e-05,3.95986609394
1.92629206949e-05,20.1101488314
1.96263720288e-05,10.4047239611
1.99898233627e-05,50.9931451284
2.03532746965e-05,71.8494073649
2.07167260304e-05,12.7367972723
2.10801773643e-05,67.5043900503
2.14436286981e-05,34.866473969
2.1807080032e-05,28.218612648
2.21705313659e-05,46.0404858708
2.25339826997e-05,90.9136383316
2.28974340336e-05,22.5490189368
2.32608853674e-05,52.0514080312
2.36243367013e-05,65.6027639336
2.39877880352e-05,25.9818077429
2.4351239369e-05,10.9672638605
2.47146907029e-05,73.7279748723
2.50781420368e-05,18.5956145357
2.54415933706e-05,26.4830612701
2.58050447045e-05,43.9952757555
2.61684960384e-05,41.6186059811
2.65319473722e-05,41.8318002608
2.68953987061e-05,44.4120938524
2.725885004e-05,39.0346864927
2.76223013738e-05,12.7714509105
2.79857527077e-05,41.3263559488
2.83492040416e-05,18.0935991975
2.87126553754e-05,37.8714824455
2.90761067093e-05,6.28836410395
2.94395580432e-05,10.2875067393
2.9803009377e-05,8.4944819861
3.01664607109e-05,24.0847160135
3.05299120448e-05,16.3064175733
3.08933633786e-05,27.130809047
3.12568147125e-05,8.93369991054
3.16202660464e-05,23.3692940469
3.19837173802e-05,16.379436566
3.23471687141e-05,12.6991850613
3.2710620048e-05,21.6916690168
3.30740713818e-05,16.5288808635
3.34375227157e-05,25.7088931306
3.38009740496e-05,39.2366736397
3.41644253834e-05,29.4813546152
3.45278767173e-05,9.74007654618
3.48913280512e-05,13.8147885351
3.5254779385e-05,40.9370055833
3.56182307189e-05,15.1336337185
3.59816820528e-05,30.1421378146
3.63451333866e-05,35.4068890212
3.67085847205e-05,25.2542653913
3.70720360544e-05,21.0679231892
3.74354873882e-05,19.006727507
3.77989387221e-05,19.0481843788
3.8162390056e-05,14.8475276034
3.85258413898e-05,11.9987282052
3.88892927237e-05,20.1001790989
3.92527440576e-05,47.7404181452
3.96161953914e-05,6.58666451926
3.99796467253e-05,25.8658980257
4.03430980592e-05,28.486436913
4.0706549393e-05,21.1330828701
4.10700007269e-05,10.9461221544
4.14334520608e-05,35.2247113231
4.17969033946e-05,18.3192988931
4.21603547285e-05,7.58553445383
4.25238060624e-05,6.52003224435
4.28872573962e-05,11.2509576233
4.32507087301e-05,2.21182683811
4.3614160064e-05,13.7624707145
4.39776113978e-05,2.97840159033
4.43410627317e-05,15.0692507934
4.47045140656e-05,1.75620839565
4.50679653994e-05,18.124427087
4.54314167333e-05,8.00789812226
4.57948680672e-05,13.6445692327
4.6158319401e-05,11.3927243381
4.65217707349e-05,21.0359217705
4.68852220688e-05,3.5619191547
4.72486734026e-05,14.8135509962
4.76121247365e-05,17.3810569081
4.79755760704e-05,2.56433357627
4.83390274042e-05,19.3173415675
4.87024787381e-05,20.3291603792
4.9065930072e-05,8.26983162111
4.94293814058e-05,20.0727024363
4.97928327397e-05,28.1809866722
5.01562840736e-05,14.3391034311
5.05197354074e-05,19.8552735481
5.08831867413e-05,21.7733104751
5.12466380752e-05,28.938879385
5.1610089409e-05,19.7475547519
5.19735407429e-05,23.593109948
5.23369920768e-05,16.3359356874
5.27004434106e-05,3.25501580828
5.30638947445e-05,21.1688927406
5.34273460784e-05,16.3817886442
5.37907974122e-05,1.31491373682
5.41542487461e-05,14.8452911
5.451770008e-05,7.10868138473
5.48811514138e-05,7.28847570468
5.52446027477e-05,18.7352656942
5.56080540816e-05,6.68002591985
5.59715054154e-05,6.31593585601
5.63349567493e-05,4.10008717957
5.66984080832e-05,8.92402837083
5.7061859417e-05,3.5424428319
5.74253107509e-05,14.9840776864
5.77887620848e-05,13.9600388782
5.81522134186e-05,16.8757261389
5.85156647525e-05,8.60686564727
5.88791160864e-05,6.68533372698
5.92425674202e-05,7.63993419031
5.96060187541e-05,13.204977237
5.9969470088e-05,25.0985034436
6.03329214218e-05,4.52099657937
