"price","tmsp"
"0.00633328",1432260000
"0.0062267",1432260900
"0.00622723",1432261800
"0.00622614",1432262700
"0.00623676",1432263600
"0.00635296",1432264500
"0.00633729",1432265400
"0.00633904",1432266300
"0.006299",1432267200
"0.006299",1432268100
"0.0063",1432269000
"0.0063665",1432269900
"0.006362",1432270800
"0.00635904",1432271700
"0.00635864",1432272600
"0.00626645",1432273500
"0.00635719",1432274400
"0.00636175",1432275300
"0.00627221",1432276200
"0.0062915",1432277100
"0.00630137",1432278000
"0.00640287",1432278900
"0.00655502",1432279800
"0.00650936",1432280700
"0.0065439",1432281600
"0.00652201",1432282500
"0.00650833",1432283400
"0.00651507",1432284300
"0.00636635",1432285200
"0.00657694",1432286100
"0.00664876",1432287000
"0.00664875",1432287900
"0.00640548",1432288800
"0.00641526",1432289700
"0.00641789",1432290600
"0.0064279",1432291500
"0.0066851",1432292400
"0.00668437",1432293300
"0.00668437",1432294200
"0.00646327",1432295100
"0.00666",1432296000
"0.00663",1432296900
"0.00665305",1432297800
"0.0066",1432298700
"0.00667",1432299600
"0.00651555",1432300500
"0.0065151",1432301400
"0.0067",1432302300
"0.0064651",1432303200
"0.00651784",1432304100
"0.006769",1432305000
"0.0068",1432305900
"0.00659922",1432306800
"0.00677012",1432307700
"0.00695",1432308600
"0.00711706",1432309500
"0.00713",1432310400
"0.0075299",1432311300
"0.00721001",1432312200
"0.00776888",1432313100
"0.00776888",1432314000
"0.0073707",1432314900
"0.0077539",1432315800
"0.00735",1432316700
"0.00735678",1432317600
"0.00718166",1432318500
"0.00719896",1432319400
"0.00719895",1432320300
"0.00720903",1432321200
"0.007403",1432322100
"0.00742601",1432323000
"0.00747",1432323900
"0.00725312",1432324800
"0.00723876",1432325700
"0.00724028",1432326600
"0.00725077",1432327500
"0.00745",1432328400
"0.00725146",1432329300
"0.0074402",1432330200
"0.00744151",1432331100
"0.00729725",1432332000
"0.00727902",1432332900
"0.00729907",1432333800
"0.007498",1432334700
"0.007498",1432335600
"0.0075891",1432336500
"0.00741013",1432337400
"0.00759006",1432338300
"0.00740243",1432339200
"0.0074122",1432340100
"0.00759",1432341000
"0.00742",1432341900
"0.00758075",1432342800
"0.00758149",1432343700
"0.00743",1432344600
"0.00749655",1432345500
"0.0074965",1432346400
"0.0074335",1432347300
"0.0074965",1432348200
"0.0076",1432349100
"0.00768974",1432350000
"0.0076",1432350900
"0.00776043",1432352700
"0.00776887",1432354500
"0.00776887",1432355400
"0.00775542",1432356300
"0.00775557",1432358100
"0.0077557",1432359000
"0.00775561",1432359900
"0.00775781",1432360800
"0.00775781",1432361700
"0.00775935",1432362600
"0.00776043",1432363500
"0.00755",1432364400
"0.00778593",1432365300
"0.00778987",1432368000
"0.00778889",1432368900
"0.00771662",1432369800
"0.00763332",1432370700
"0.00758239",1432371600
"0.00777748",1432372500
"0.00775929",1432373400
"0.00778889",1432375200
"0.00781",1432376100
"0.0077412",1432377000
"0.0078047",1432377900
"0.007873",1432380600
