"freq_bin","magnitude"
0.000103515908761,107.614583025
0.000103879122476,292.79793471
0.000104242336191,98.5999850944
0.000104605549906,449.593667583
0.000104968763621,344.55989342
0.000105331977335,193.770091942
0.00010569519105,446.550831056
0.000106058404765,276.369236523
0.00010642161848,364.970263637
0.000106784832195,129.825619568
0.00010714804591,216.503505573
0.000107511259625,311.975446124
0.00010787447334,405.392641036
0.000108237687055,109.825592502
0.00010860090077,191.200302179
0.000108964114485,174.853654955
0.0001093273282,295.170127224
0.000109690541915,300.08981162
0.00011005375563,511.957608946
0.000110416969345,770.892003547
0.00011078018306,185.002992383
0.000111143396775,520.594356388
0.00011150661049,411.838623337
0.000111869824205,376.072271794
0.00011223303792,350.300138568
0.000112596251634,387.887203537
0.000112959465349,170.893432711
0.000113322679064,246.274124818
0.000113685892779,308.444897263
0.000114049106494,117.677755591
0.000114412320209,323.717096416
0.000114775533924,441.995535295
0.000115138747639,703.712838184
0.000115501961354,145.557648957
0.000115865175069,553.150573178
0.000116228388784,156.540283394
0.000116591602499,631.38076898
0.000116954816214,213.743151362
0.000117318029929,227.28286165
0.000117681243644,457.912351874
0.000118044457359,221.61347028
0.000118407671074,582.904553342
0.000118770884789,280.34062342
0.000119134098504,63.1702696726
0.000119497312219,341.252086206
0.000119860525933,518.530103535
0.000120223739648,163.809570773
0.000120586953363,349.079273939
0.000120950167078,331.207381222
0.000121313380793,433.365325226
0.000121676594508,494.522484077
0.000122039808223,491.994001098
0.000122403021938,469.054839592
0.000122766235653,278.388330086
0.000123129449368,438.746508145
0.000123492663083,90.9715885094
0.000123855876798,201.742235505
0.000124219090513,574.444192958
0.000124582304228,282.82383525
0.000124945517943,345.389162556
0.000125308731658,337.835170637
0.000125671945373,288.107736808
0.000126035159088,316.310262229
0.000126398372803,312.370312531
0.000126761586518,261.938974526
0.000127124800232,112.370632088
0.000127488013947,347.154714072
0.000127851227662,357.671489281
0.000128214441377,376.147918003
0.000128577655092,267.245233959
0.000128940868807,208.490363094
0.000129304082522,346.083601237
0.000129667296237,37.2267923389
0.000130030509952,324.952236271
0.000130393723667,130.585558029
0.000130756937382,419.866178987
0.000131120151097,395.966251855
0.000131483364812,313.299418399
0.000131846578527,358.89508058
0.000132209792242,300.8686621
0.000132573005957,538.981009649
0.000132936219672,478.387625872
0.000133299433387,364.036661279
0.000133662647102,621.767061162
0.000134025860817,267.346379978
0.000134389074531,533.048581212
0.000134752288246,499.785480567
0.000135115501961,258.852665276
0.000135478715676,749.672478926
0.000135841929391,238.569286707
0.000136205143106,590.905832495
0.000136568356821,299.371131176
0.000136931570536,264.354273856
0.000137294784251,377.889010628
0.000137657997966,338.937867067
0.000138021211681,369.668588442
0.000138384425396,197.571824555
0.000138747639111,187.132256549
0.000139110852826,362.411212453
0.000139474066541,453.281295863
0.000139837280256,462.876981715
0.000140200493971,422.959656146
0.000140563707686,450.0337212
0.000140926921401,537.2156436
0.000141290135116,105.567645274
0.00014165334883,208.599881709
0.000142016562545,187.655010869
0.00014237977626,359.544314349
0.000142742989975,437.268085108
0.00014310620369,145.163486577
0.000143469417405,444.760221056
0.00014383263112,251.569111219
0.000144195844835,323.378447321
0.00014455905855,810.460567493
0.000144922272265,389.826702696
0.00014528548598,749.551784563
0.000145648699695,247.686947627
0.00014601191341,283.951940966
0.000146375127125,172.009762094
0.00014673834084,140.53835263
0.000147101554555,598.449100221
0.00014746476827,281.95241362
0.000147827981985,352.680602546
0.0001481911957,254.205505472
0.000148554409414,484.670793141
0.000148917623129,507.4756018
0.000149280836844,437.524461039
0.000149644050559,135.687880505
0.000150007264274,181.889069091
0.000150370477989,408.543636342
0.000150733691704,272.831505275
0.000151096905419,409.982833286
0.000151460119134,444.024204104
0.000151823332849,179.228955391
0.000152186546564,419.308156822
0.000152549760279,126.08911713
0.000152912973994,181.604624385
0.000153276187709,322.64408432
0.000153639401424,135.571130032
0.000154002615139,287.135182747
0.000154365828854,213.358540519
0.000154729042569,280.771332634
0.000155092256284,350.488011773
0.000155455469999,146.73921778
0.000155818683713,149.995979385
0.000156181897428,238.080256213
0.000156545111143,44.3612385008
0.000156908324858,33.1563522725
0.000157271538573,276.050252295
0.000157634752288,269.247518143
0.000157997966003,344.784651874
0.000158361179718,164.954977831
0.000158724393433,500.83702162
0.000159087607148,390.848586277
0.000159450820863,308.390516079
0.000159814034578,254.908934356
0.000160177248293,495.531649892
0.000160540462008,228.180043864
0.000160903675723,216.164862128
0.000161266889438,169.785143147
0.000161630103153,171.074166545
0.000161993316868,177.010360884
0.000162356530583,433.170466617
0.000162719744298,183.172620708
0.000163082958012,209.444747232
0.000163446171727,448.359896201
0.000163809385442,27.4591530318
0.000164172599157,188.474513453
0.000164535812872,170.567796252
0.000164899026587,384.896201689
0.000165262240302,205.860798462
0.000165625454017,278.813011967
0.000165988667732,64.1123601676
0.000166351881447,384.72691058
0.000166715095162,96.8597959354
0.000167078308877,101.864244239
0.000167441522592,179.443390774
0.000167804736307,200.798456699
0.000168167950022,250.256525659
0.000168531163737,239.223860739
0.000168894377452,419.249098265
0.000169257591167,129.827551571
0.000169620804882,220.299180456
0.000169984018597,302.267160549
0.000170347232311,289.915853899
0.000170710446026,373.213824479
0.000171073659741,60.2688302848
0.000171436873456,214.988192101
0.000171800087171,143.160454717
0.000172163300886,229.682768857
0.000172526514601,270.212712837
0.000172889728316,346.099344998
0.000173252942031,66.4618515843
0.000173616155746,255.158505918
0.000173979369461,447.519365674
0.000174342583176,256.914356902
0.000174705796891,160.424959576
0.000175069010606,141.77224943
0.000175432224321,151.416087525
0.000175795438036,270.076303542
0.000176158651751,195.288710804
0.000176521865466,202.082824044
0.000176885079181,184.850387241
0.000177248292896,163.214033405
0.00017761150661,327.527764514
0.000177974720325,40.6019296858
0.00017833793404,85.8036635017
0.000178701147755,145.527785151
0.00017906436147,336.36100883
0.000179427575185,262.849825858
0.0001797907889,278.498368863
0.000180154002615,182.778026382
0.00018051721633,194.609577797
0.000180880430045,109.922261341
0.00018124364376,41.4354960707
0.000181606857475,132.651617426
0.00018197007119,178.008059393
0.000182333284905,176.58999575
0.00018269649862,144.799316556
0.000183059712335,412.885377022
0.00018342292605,435.335653105
0.000183786139765,279.43321045
0.00018414935348,36.4344055549
0.000184512567195,59.9833593216
0.000184875780909,123.842919862
0.000185238994624,219.380014195
0.000185602208339,218.067424459
0.000185965422054,393.399423522
0.000186328635769,86.9343473591
0.000186691849484,62.4265096935
0.000187055063199,220.808064702
0.000187418276914,79.5910513374
0.000187781490629,45.8150229733
0.000188144704344,69.175986612
0.000188507918059,361.630560116
0.000188871131774,193.256895178
0.000189234345489,223.315668868
0.000189597559204,235.735839167
0.000189960772919,88.3328600537
0.000190323986634,57.1647139724
0.000190687200349,310.107803507
0.000191050414064,347.818214615
0.000191413627779,60.9265848227
0.000191776841494,112.067355605
0.000192140055208,256.278275113
0.000192503268923,134.689263785
0.000192866482638,192.300152593
0.000193229696353,337.174278452
0.000193592910068,121.553114827
0.000193956123783,241.431708208
0.000194319337498,142.282012842
0.000194682551213,141.976244742
0.000195045764928,314.907216848
0.000195408978643,81.0874528557
0.000195772192358,150.997703584
0.000196135406073,238.876699434
0.000196498619788,193.995614153
0.000196861833503,326.182708478
0.000197225047218,122.059352328
0.000197588260933,210.330538276
0.000197951474648,272.750923823
0.000198314688363,118.06729583
0.000198677902078,102.339538072
0.000199041115793,81.2888665015
0.000199404329507,267.645078281
0.000199767543222,60.0029689736
0.000200130756937,349.073493467
0.000200493970652,409.156354729
0.000200857184367,323.511115655
0.000201220398082,290.760683417
0.000201583611797,145.925683104
0.000201946825512,139.984114577
0.000202310039227,179.963944099
0.000202673252942,209.702820278
0.000203036466657,56.0357975606
0.000203399680372,236.179451581
0.000203762894087,202.536189526
0.000204126107802,79.6799805275
0.000204489321517,295.488562089
0.000204852535232,315.630428095
0.000205215748947,334.438495685
0.000205578962662,161.948152461
0.000205942176377,162.318434992
0.000206305390092,357.72816464
0.000206668603806,126.374136426
0.000207031817521,95.1675007878
0.000207395031236,194.162560908
0.000207758244951,211.66935356
0.000208121458666,170.979013478
0.000208484672381,118.355791801
0.000208847886096,16.3742242139
0.000209211099811,266.424340374
0.000209574313526,237.167173045
0.000209937527241,73.255238911
0.000210300740956,13.977214478
0.000210663954671,39.9732394021
0.000211027168386,112.949809051
0.000211390382101,192.378051335
0.000211753595816,119.342537528
0.000212116809531,64.1565825595
0.000212480023246,199.135483315
0.000212843236961,69.2498671669
0.000213206450676,250.474386818
0.000213569664391,21.9638673017
0.000213932878105,284.155328832
0.00021429609182,99.1313505988
0.000214659305535,263.659440692
0.00021502251925,77.455742866
0.000215385732965,263.309467884
0.00021574894668,200.171619197
0.000216112160395,170.769803316
0.00021647537411,151.742145728
0.000216838587825,37.0242769718
0.00021720180154,118.305377396
0.000217565015255,202.418951938
0.00021792822897,53.7518520464
0.000218291442685,222.662879023
0.0002186546564,222.805155249
0.000219017870115,241.05070624
0.00021938108383,279.804095683
0.000219744297545,276.682174533
0.00022010751126,180.632902684
0.000220470724975,150.388033057
0.00022083393869,260.917460915
0.000221197152404,162.169042011
0.000221560366119,101.894057886
0.000221923579834,138.10833579
0.000222286793549,121.690055128
0.000222650007264,148.505815788
0.000223013220979,212.946297436
0.000223376434694,187.242102305
0.000223739648409,87.0978527023
0.000224102862124,27.5409333805
0.000224466075839,68.0010520027
0.000224829289554,115.499756863
0.000225192503269,40.8936581344
0.000225555716984,155.552446114
0.000225918930699,126.60148474
0.000226282144414,113.315322932
0.000226645358129,149.276699784
0.000227008571844,71.3954683742
0.000227371785559,145.92177789
0.000227734999274,142.36167866
0.000228098212989,165.35945275
0.000228461426703,30.0857264501
0.000228824640418,82.4953373763
0.000229187854133,27.7097493657
0.000229551067848,180.389400375
0.000229914281563,136.359481981
0.000230277495278,231.928719428
0.000230640708993,103.097577499
0.000231003922708,131.195182364
0.000231367136423,134.626672211
0.000231730350138,404.11052837
0.000232093563853,220.963415884
0.000232456777568,136.924492974
0.000232819991283,112.06300738
0.000233183204998,87.4403180561
0.000233546418713,145.022813578
0.000233909632428,81.4612679175
0.000234272846143,179.819937958
0.000234636059858,279.185069668
0.000234999273573,261.037970445
0.000235362487288,39.6410272846
0.000235725701002,102.323055261
0.000236088914717,151.202109471
0.000236452128432,199.643227339
0.000236815342147,134.941092281
0.000237178555862,287.820909311
0.000237541769577,274.721327458
0.000237904983292,117.778806096
0.000238268197007,183.858699315
0.000238631410722,58.1619260229
0.000238994624437,106.823607911
0.000239357838152,341.621605539
0.000239721051867,208.717124386
0.000240084265582,227.06472993
0.000240447479297,7.84378497184
0.000240810693012,100.156377882
0.000241173906727,73.6599895175
0.000241537120442,59.6537863003
0.000241900334157,213.083950829
0.000242263547872,94.9208990808
0.000242626761587,70.8514847853
0.000242989975301,100.533422534
0.000243353189016,117.531273456
0.000243716402731,232.134606695
0.000244079616446,104.432306301
0.000244442830161,108.12839002
0.000244806043876,241.539441769
0.000245169257591,328.376759225
0.000245532471306,328.8427746
0.000245895685021,266.899088474
0.000246258898736,262.967724622
0.000246622112451,323.704126131
0.000246985326166,286.955518577
0.000247348539881,252.807464945
0.000247711753596,179.081879672
0.000248074967311,61.4042281759
0.000248438181026,272.191171549
0.000248801394741,369.916438499
0.000249164608456,201.762421404
0.000249527822171,116.494797436
0.000249891035886,203.894809305
0.0002502542496,296.355396362
0.000250617463315,81.2267587378
0.00025098067703,66.0270474135
0.000251343890745,43.6640050632
0.00025170710446,306.889032616
0.000252070318175,317.444536431
0.00025243353189,310.131445356
0.000252796745605,108.363442991
0.00025315995932,231.54915309
0.000253523173035,114.18727488
0.00025388638675,55.3786898664
0.000254249600465,208.222124621
0.00025461281418,45.6162994604
0.000254976027895,201.52243813
0.00025533924161,197.456371838
0.000255702455325,133.999490686
0.00025606566904,71.9591465682
0.000256428882755,175.380370506
0.00025679209647,243.55879955
0.000257155310185,171.989513796
0.000257518523899,47.8147281652
0.000257881737614,118.884216956
0.000258244951329,106.241086034
0.000258608165044,100.844842754
0.000258971378759,261.543819581
0.000259334592474,454.652278715
0.000259697806189,72.5260433435
0.000260061019904,246.800547177
0.000260424233619,202.388199038
0.000260787447334,174.846491555
0.000261150661049,187.666795869
0.000261513874764,106.496026522
0.000261877088479,98.4996063377
0.000262240302194,217.057665549
0.000262603515909,274.943689971
0.000262966729624,53.4107951844
0.000263329943339,90.2571456955
0.000263693157054,237.133306702
0.000264056370769,233.392394065
0.000264419584484,34.6259351206
0.000264782798198,91.6330917105
0.000265146011913,105.607449632
0.000265509225628,236.467133956
0.000265872439343,204.606330334
0.000266235653058,246.228681822
0.000266598866773,133.230581255
0.000266962080488,165.652605983
0.000267325294203,191.735981852
0.000267688507918,127.597787535
0.000268051721633,121.881197159
0.000268414935348,201.453158908
0.000268778149063,320.827099777
0.000269141362778,184.583230426
0.000269504576493,34.0666818097
0.000269867790208,292.360804379
0.000270231003923,99.5282319575
0.000270594217638,29.3360593773
0.000270957431353,190.735537763
0.000271320645068,71.5527778438
0.000271683858783,256.762404432
0.000272047072497,79.9940691843
0.000272410286212,106.528130642
0.000272773499927,126.522735777
0.000273136713642,81.7770453219
0.000273499927357,64.0496894858
0.000273863141072,204.345785042
0.000274226354787,222.451102905
0.000274589568502,104.642216264
0.000274952782217,58.9374568599
0.000275315995932,35.2881749548
0.000275679209647,178.55169959
0.000276042423362,178.803749416
0.000276405637077,147.26281205
0.000276768850792,81.2474791665
0.000277132064507,191.395909984
0.000277495278222,65.7465587432
0.000277858491937,148.687250995
0.000278221705652,251.856971249
0.000278584919367,224.817921771
0.000278948133082,99.9942725045
0.000279311346796,89.9675515597
0.000279674560511,203.795803873
0.000280037774226,143.097439076
0.000280400987941,225.42336899
0.000280764201656,169.554111216
0.000281127415371,223.860939179
0.000281490629086,158.970201931
0.000281853842801,87.8962160416
0.000282217056516,82.0293944174
0.000282580270231,87.7080101549
0.000282943483946,67.2507584114
0.000283306697661,223.173104755
0.000283669911376,164.639331953
0.000284033125091,190.744506321
0.000284396338806,157.304487239
0.000284759552521,96.1570470391
0.000285122766236,86.1731519124
0.000285485979951,147.572728437
0.000285849193666,137.719739966
0.000286212407381,22.0719765854
0.000286575621095,94.3972665934
0.00028693883481,133.320419497
0.000287302048525,196.858547147
0.00028766526224,296.5956913
0.000288028475955,161.519945797
0.00028839168967,160.186872567
0.000288754903385,186.999840239
0.0002891181171,41.3718744217
0.000289481330815,49.778380787
0.00028984454453,179.893638461
0.000290207758245,28.7036490991
0.00029057097196,109.771521506
0.000290934185675,22.0732067116
0.00029129739939,117.074239518
0.000291660613105,141.212668863
0.00029202382682,44.1877715853
0.000292387040535,228.137425018
0.00029275025425,277.306640356
0.000293113467965,104.595516376
0.00029347668168,114.877622126
0.000293839895394,164.727704932
0.000294203109109,203.382054579
0.000294566322824,82.1430138001
0.000294929536539,60.8147016219
0.000295292750254,157.157776916
0.000295655963969,119.68584227
0.000296019177684,62.2148063749
0.000296382391399,51.5451839917
0.000296745605114,129.270283746
0.000297108818829,206.496153303
0.000297472032544,104.51811334
0.000297835246259,277.470548154
0.000298198459974,134.85517744
0.000298561673689,110.795878194
0.000298924887404,81.0975779895
0.000299288101119,139.214489858
0.000299651314834,103.836531931
0.000300014528549,178.286864448
0.000300377742264,80.2120918943
0.000300740955978,51.4666527483
0.000301104169693,98.5957972223
0.000301467383408,108.951611527
0.000301830597123,64.4517314669
0.000302193810838,180.703753325
0.000302557024553,191.627227965
0.000302920238268,106.064847362
0.000303283451983,202.600172404
0.000303646665698,125.836356513
0.000304009879413,18.6249388596
0.000304373093128,18.1363923529
0.000304736306843,93.9454882136
0.000305099520558,54.4772946148
0.000305462734273,116.09006533
0.000305825947988,42.6264018573
0.000306189161703,42.694334304
0.000306552375418,30.3088439163
0.000306915589133,139.325038082
0.000307278802848,118.782288034
0.000307642016563,88.8315226289
0.000308005230277,21.7781918672
0.000308368443992,171.974943428
0.000308731657707,74.7793611486
0.000309094871422,77.9846645777
0.000309458085137,116.967970577
0.000309821298852,32.6339083228
0.000310184512567,111.253934457
0.000310547726282,87.9791685183
0.000310910939997,139.563401715
0.000311274153712,140.374814811
0.000311637367427,159.037099937
0.000312000581142,197.411734665
0.000312363794857,191.192890422
0.000312727008572,109.026518575
0.000313090222287,100.265945432
0.000313453436002,136.430292907
0.000313816649717,133.747714535
0.000314179863432,68.4370247731
0.000314543077147,30.9810199432
0.000314906290862,33.9649446019
0.000315269504576,75.5443136993
0.000315632718291,95.6338381411
0.000315995932006,33.5178753494
0.000316359145721,55.4198177349
0.000316722359436,99.4525105103
0.000317085573151,71.9928826264
0.000317448786866,74.0110380772
0.000317812000581,85.8339464374
0.000318175214296,54.2519117097
0.000318538428011,80.9128430377
0.000318901641726,135.940792072
0.000319264855441,73.1214099138
0.000319628069156,26.6750557094
0.000319991282871,114.447184704
0.000320354496586,4.95539025857
0.000320717710301,25.8871301618
0.000321080924016,97.4237630283
0.000321444137731,58.6362772096
0.000321807351446,142.791582335
0.000322170565161,144.708035578
0.000322533778875,100.829006972
0.00032289699259,75.4398218736
0.000323260206305,97.6056503436
0.00032362342002,128.753865281
0.000323986633735,126.100313389
0.00032434984745,72.3577529992
0.000324713061165,147.415209657
0.00032507627488,128.757507696
0.000325439488595,67.0491843455
0.00032580270231,32.7675732204
0.000326165916025,56.8041466386
0.00032652912974,54.1299242372
0.000326892343455,151.044628625
0.00032725555717,31.6694743608
0.000327618770885,23.9505016375
0.0003279819846,105.559107444
0.000328345198315,65.7812927145
0.00032870841203,57.2996954258
0.000329071625745,114.127220243
0.00032943483946,113.585830239
0.000329798053174,80.9155611955
0.000330161266889,59.3261349858
0.000330524480604,32.6972845039
0.000330887694319,151.589192665
0.000331250908034,222.277335697
0.000331614121749,176.418754878
0.000331977335464,82.1865584391
0.000332340549179,35.4628473564
0.000332703762894,98.1850592871
0.000333066976609,134.632910618
0.000333430190324,46.1698390118
0.000333793404039,196.669698482
0.000334156617754,272.48130768
0.000334519831469,107.627904376
0.000334883045184,111.701298493
0.000335246258899,46.1561820247
0.000335609472614,29.2842205822
0.000335972686329,0.995710467346
0.000336335900044,141.820254431
0.000336699113759,8.57529118541
0.000337062327473,28.2567841465
0.000337425541188,9.49910002944
0.000337788754903,41.8185755839
0.000338151968618,55.1448721205
0.000338515182333,84.0651098878
0.000338878396048,80.8321420337
0.000339241609763,141.48192811
0.000339604823478,81.2374663139
