"price","tmsp"
"0.007428",1432483200
"0.00743559",1432484100
"0.0075",1432485000
"0.0075",1432486800
"0.0071711",1432487700
"0.00752736",1432488600
"0.0074601",1432489500
"0.0071895",1432490400
"0.00747891",1432491300
"0.00747892",1432492200
"0.00710091",1432493100
"0.007485",1432494000
"0.0075",1432494900
"0.00712118",1432495800
"0.00712118",1432496700
"0.00712118",1432497600
"0.00751351",1432498500
"0.00751851",1432499400
"0.00721631",1432500300
"0.00735849",1432501200
"0.00751998",1432502100
"0.00751989",1432503000
"0.00751988",1432503900
"0.00751996",1432504800
"0.00735845",1432505700
"0.00747855",1432506600
"0.00727406",1432507500
"0.00731112",1432508400
"0.00749015",1432509300
"0.00749022",1432510200
"0.00732203",1432511100
"0.00758397",1432512000
"0.00733393",1432512900
"0.00758324",1432513800
"0.0076",1432514700
"0.00762008",1432515600
"0.00763459",1432516500
"0.00759797",1432517400
"0.00741056",1432518300
"0.00741863",1432520100
"0.00768366",1432521000
"0.00751904",1432521900
"0.0074047",1432522800
"0.00751018",1432523700
"0.00740967",1432524600
"0.00739584",1432525500
"0.00740962",1432526400
"0.00740634",1432527300
"0.0074086",1432528200
"0.00765611",1432529100
"0.0076687",1432530000
"0.00741115",1432530900
"0.00764037",1432531800
"0.00764367",1432532700
"0.00739853",1432533600
"0.00763421",1432534500
"0.00762852",1432535400
"0.00762069",1432536300
"0.00740057",1432537200
"0.00763054",1432538100
"0.00741337",1432539000
"0.00752429",1432539900
"0.00762597",1432540800
"0.00763526",1432541700
"0.00743599",1432542600
"0.00763322",1432543500
"0.00742645",1432544400
"0.00742741",1432545300
"0.0076323",1432546200
"0.00763435",1432547100
"0.00749831",1432548000
"0.00762821",1432548900
"0.00760705",1432549800
"0.00749949",1432550700
"0.00750305",1432551600
"0.00750495",1432552500
"0.00750598",1432553400
"0.00749868",1432554300
"0.00758425",1432555200
"0.00758387",1432556100
"0.00750589",1432557000
"0.00758469",1432557900
"0.00751293",1432558800
"0.00751441",1432559700
"0.0075888",1432560600
"0.00758487",1432561500
"0.00750468",1432562400
"0.00752013",1432563300
"0.0075905",1432564200
"0.00759041",1432565100
"0.0075888",1432566000
"0.00762091",1432566900
"0.00759041",1432567800
"0.0075888",1432568700
"0.0075888",1432569600
"0.00750601",1432570500
"0.00751106",1432571400
"0.0075347",1432572300
"0.00750002",1432573200
"0.00754488",1432574100
"0.0075292",1432575000
"0.00741288",1432575900
"0.00741312",1432576800
"0.0074025",1432577700
"0.0074515",1432578600
"0.00739981",1432579500
"0.00739936",1432580400
"0.0074019",1432581300
"0.00740201",1432582200
"0.00750836",1432583100
"0.0075",1432584000
"0.00751499",1432584900
"0.00750934",1432585800
"0.00751325",1432586700
"0.00740652",1432587600
"0.00750943",1432588500
"0.00753",1432589400
"0.00757155",1432590300
"0.00757159",1432591200
"0.00757169",1432592100
"0.00757179",1432593000
"0.00741826",1432593900
"0.00740122",1432595700
"0.00740263",1432596600
"0.00755961",1432597500
"0.00755984",1432598400
"0.00755386",1432599300
"0.0075708",1432600200
"0.00757137",1432601100
"0.00757313",1432602000
"0.00757268",1432602900
"0.007536",1432603800
"0.007526",1432604700
"0.00752431",1432605600
"0.00752252",1432606500
"0.00752588",1432607400
"0.00753114",1432608300
"0.007455",1432609200
"0.00746112",1432610100
"0.00754572",1432611000
"0.00754504",1432611900
"0.00754563",1432613700
"0.00754988",1432614600
"0.00754988",1432615500
"0.00754575",1432616400
"0.00754566",1432617300
"0.00754575",1432618200
"0.00746519",1432619100
"0.00754108",1432620000
"0.00754108",1432620900
"0.00754097",1432621800
"0.00754097",1432622700
"0.00754507",1432623600
"0.00754568",1432624500
"0.00754554",1432625400
"0.00754554",1432626300
"0.00754504",1432627200
"0.00754515",1432628100
"0.00757353",1432629000
"0.00756919",1432629900
"0.0074589",1432630800
"0.0075635",1432631700
"0.00756931",1432632600
"0.00757934",1432633500
"0.00757757",1432634400
"0.00757934",1432635300
"0.00757744",1432636200
"0.00757619",1432637100
"0.00757774",1432638000
"0.00746351",1432638900
"0.00757535",1432639800
"0.00757443",1432640700
"0.00757524",1432641600
"0.00757521",1432642500
"0.00757623",1432643400
"0.00755795",1432644300
"0.00758114",1432645200
"0.00759436",1432646100
"0.00757",1432647000
"0.0075477",1432647900
"0.00756577",1432648800
"0.00757785",1432649700
"0.00757583",1432650600
"0.0075778",1432651500
"0.00757785",1432652400
"0.0075779",1432653300
"0.00750532",1432654200
"0.00757452",1432655100
"0.00757502",1432656000
"0.00757506",1432656900
"0.00758203",1432657800
"0.00758243",1432659600
"0.00758262",1432661400
"0.00757299",1432662300
"0.00757299",1432663200
"0.00758446",1432667700
"0.00758301",1432668600
"0.00758301",1432669500
"0.007479",1432670400
"0.007478",1432671300
"0.00757091",1432672200
"0.00757097",1432674000
"0.00757589",1432675800
"0.0075695",1432676700
"0.00765167",1432677600
"0.00765065",1432678500
"0.00758",1432679400
"0.00760012",1432680300
"0.00760012",1432681200
"0.00760261",1432682100
"0.00760238",1432683000
"0.00763741",1432683900
"0.00747955",1432684800
"0.00748703",1432685700
"0.00748892",1432686600
"0.00748893",1432687500
"0.00748892",1432688400
"0.00748883",1432689300
"0.00748881",1432690200
"0.00763703",1432691100
"0.00748874",1432692000
"0.00748852",1432694700
"0.007481",1432695600
"0.0075485",1432696500
"0.00747096",1432697400
"0.00762231",1432698300
"0.00763652",1432699200
"0.00763717",1432700100
"0.00763729",1432701000
"0.00749227",1432701900
"0.00749317",1432702800
"0.00750196",1432703700
"0.00752269",1432704600
"0.0077971",1432705500
"0.007798",1432708200
"0.00759348",1432709100
"0.0077",1432710900
"0.007702",1432711800
